ATB ID,solvent,value,reported_error,ref,datasets,formula,inchi
18985,undecane,-15.06,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Shivakumar et al.,Dodda et al.,Boulanger et al.",C2H2Cl2,"InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1+"
19001,water,-3.22,2.51,10.1021/ct050097l,"Marenich et al.,Boulanger et al.,Shivakumar et al.,Mobley et al.",CH2ClF,"InChI=1S/CH2ClF/c2-1-3/h1H2"
19002,water,-2.09,2.51,10.1021/ct050097l,"Marenich et al.,Mobley et al.,Shivakumar et al.,Boulanger et al.",CHClF2,"InChI=1S/CHClF2/c2-1(3)4/h1H"
19008,water,0.25,2.51,10.1021/ct050097l,"Shivakumar et al.,Marenich et al.,Boulanger et al.,Mobley et al.",C2H2ClF3,"InChI=1S/C2H2ClF3/c3-1-2(4,5)6/h1H2"
19011,water,0.42,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.,Marenich et al.",C3H2ClF5O,"InChI=1S/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H/t1-/m0/s1"
19014,water,-16.4,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Shivakumar et al.",C4H8Cl2S,"InChI=1S/C4H8Cl2S/c5-1-3-7-4-2-6/h1-4H2"
19015,hexadecane,-7.99,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Shivakumar et al.",C4H5F3O,"InChI=1S/C4H5F3O/c1-2-8-3-4(5,6)7/h2H,1,3H2"
19028,water,-10.25,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C12H8Cl2,"InChI=1S/C12H8Cl2/c13-11-8-4-7-10(12(11)14)9-5-2-1-3-6-9/h1-8H"
19029,water,-8.33,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C12H7Cl3,"InChI=1S/C12H7Cl3/c13-10-6-2-1-4-8(10)9-5-3-7-11(14)12(9)15/h1-7H"
19036,hexadecane,-18.66,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",CBrCl3,"InChI=1S/CBrCl3/c2-1(3,4)5"
19037,water,11.97,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C2ClF5,"InChI=1S/C2ClF5/c3-1(4,5)2(6,7)8"
19038,hexane,-40.46,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C7H3Br2NO,"InChI=1S/C7H3Br2NO/c8-5-1-4(3-10)2-6(9)7(5)11/h1-2,11H"
19040,water,-45.23,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C7H5Cl2NS,"InChI=1S/C7H5Cl2NS/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)"
19042,water,-27.66,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C4H7Cl2O4P,"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3"
19043,water,-16.15,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C10H13Cl2O3PS,"InChI=1S/C10H15Cl2O3PS/c1-3-13-16(17,14-4-2)15-10-6-5-8(11)7-9(10)12/h5-7,16-17H,3-4H2,1-2H3"
19044,water,-30.46,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C9H12ClO4P,"InChI=1S/C9H12ClO4P/c1-12-15(11,13-2)14-9-7-5-3-4-6(7)8(9)10/h3,5-7H,4H2,1-2H3/t6-,7+/m0/s1"
19045,water,-17.11,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C11H15BrClO3PS,"InChI=1S/C11H15BrClO3PS/c1-3-7-18-17(14,15-4-2)16-11-6-5-9(12)8-10(11)13/h5-6,8H,3-4,7H2,1-2H3/t17-/m1/s1"
19047,water,-23.85,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C8H8BrCl2O3PS,"InChI=1S/C8H10BrCl2O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4,15-16H,1-2H3"
19060,water,-37.66,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C9H8Cl3NO2S,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2/t5-,6+"
19062,water,-14.23,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C10H6Cl8,"InChI=1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2/t2-,3+,4-,5-,8-,9+/m0/s1"
19070,water,-17.57,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.",C9H6Cl6O3S,"InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2/t3-,4+,7-,8+,19-"
19071,water,-23.01,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.",C12H8Cl6O,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2/t2-,3+,4+,5-,6-,7+,10-,11+"
19073,water,-22.59,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C6H6Cl6,"InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3-,4+,5+,6+"
19090,water,-28.07,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C14H12ClNO2,"InChI=1S/C14H12ClNO2/c1-9-11(15)6-4-8-12(9)16-13-7-3-2-5-10(13)14(17)18/h2-8,16H,1H3,(H,17,18)"
19755,heptane,-27.36,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.",C6H12O2,"InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)"
19762,water,-22.94,None,10.1007/bf00646936,"Gerber,Shivakumar et al.,Mobley et al.,Boulanger et al.,Marenich et al.",C4H9N,"InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2"
19765,water,-56.9,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C6H7N5,"InChI=1S/C6H7N5/c1-11-3-10-4-5(7)8-2-9-6(4)11/h2-3H,7H2,1H3"
19783,heptane,-21.88,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Shivakumar et al.,Dodda et al.,Marenich et al.,Boulanger et al.",C5H10O2,"InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)"
19842,octane,-21.71,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Boulanger et al.,Shivakumar et al.,Mobley et al.",C7H8O,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3"
20584,water,-18.6,1.0,10.1007/s10822-014-9738-y,"Mobley et al.",C10H18O,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+"
21337,hexadecane,-6.23,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Shivakumar et al.,Dodda et al.,Gerber,Boulanger et al.",C2H6O,"InChI=1S/C2H6O/c1-3-2/h1-2H3"
21614,water,-43.18,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C8H8O3,"InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)"
21673,water,-20.92,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Mobley et al.,SAMPL1",C3H6N2O6,"InChI=1S/C3H6N2O6/c1-3(11-5(8)9)2-10-4(6)7/h3H,2H2,1H3/t3-/m0/s1"
21677,water,-58.58,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C15H15ClN4O6S,"InChI=1S/C15H16ClN4O6S/c1-3-26-13(21)9-6-4-5-7-10(9)27(23,24)20-15(22)19-14-17-11(16)8-12(18-14)25-2/h4-7H,3,8H2,1-2H3,(H2,19,20,22)"
21679,water,-64.85,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C14H15N5O6S,"InChI=1S/C14H15N5O6S/c1-8-15-12(18-14(16-8)25-3)17-13(21)19-26(22,23)10-7-5-4-6-9(10)11(20)24-2/h4-7H,1-3H3,(H2,17,19,21)"
21683,water,-30.96,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C20H14N2O2,"InChI=1S/C20H14N2O2/c21-15-10-11-16(22-12-6-2-1-3-7-12)18-17(15)19(23)13-8-4-5-9-14(13)20(18)24/h1-11,22H,21H2"
21877,hexane,-21.51,0.84,http://comp.chem.umn.edu/mnsol/,"Gerber,Shivakumar et al.,Boulanger et al.,Dodda et al.,Mobley et al.,Marenich et al.",C6H14O,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3"
21882,water,-85.69,None,10.1007/s10822-010-9350-8,"",C5H10O5,"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4-,5-/m1/s1"
22710,water,-23.35,None,10.1021/acs.jpcb.7b00272,"Mobley et al.,Dodda et al.,Boulanger et al.",C7H8O2,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3"
22965,water,-34.0,3.0,10.1007/s10822-014-9738-y,"Mobley et al.",C9H8Cl2O4,"InChI=1S/C9H8Cl2O4/c1-14-8-5(10)4(3-12)6(11)9(15-2)7(8)13/h3,13H,1-2H3"
22975,water,-16.5,0.4,10.1007/s10822-014-9738-y,"Mobley et al.",C8H8O,"InChI=1S/C8H8O/c1-7-4-2-3-5-8(7)6-9/h2-6H,1H3"
23274,hexane,-22.84,0.84,http://comp.chem.umn.edu/mnsol/,"Dodda et al.,Gerber,Boulanger et al.,Mobley et al.,Marenich et al.,Shivakumar et al.",C8H18,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3"
24214,water,-9.9,None,http://comp.chem.umn.edu/mnsol/,"",C7H7Br,"InChI=1S/C7H7Br/c1-6-4-2-3-5-7(6)8/h2-5H,1H3"
24272,water,-71.96,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C16H18N4O7S,"InChI=1S/C16H19N4O7S/c1-25-12-8-13(26-2)18-15(17-12)19-16(22)20-28(23,24)9-10-6-4-5-7-11(10)14(21)27-3/h4-7H,8-9H2,1-3H3,(H2,19,20,22)"
24510,water,-24.3,0.4,10.1007/s10822-014-9738-y,"Mobley et al.",C8H10O2,"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3"
24879,water,-29.29,2.68,10.1007/s10822-010-9350-8,"Mobley et al.,Marenich et al.",C13H18O2,"InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)/t10-/m0/s1"
25060,water,-23.77,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C14H10F3NO2,"InChI=1S/C14H10F3NO2/c15-14(16,17)9-4-3-5-10(8-9)18-12-7-2-1-6-11(12)13(19)20/h1-8,18H,(H,19,20)"
25457,hexadecane,-14.69,0.84,http://comp.chem.umn.edu/mnsol/,"Shivakumar et al.,Mobley et al.,Marenich et al.,Dodda et al.",C2H5I,"InChI=1S/C2H5I/c1-2-3/h2H2,1H3"
25458,hexadecane,-17.87,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Dodda et al.,Mobley et al.,Shivakumar et al.",C3H7I,"InChI=1S/C3H7I/c1-2-3-4/h2-3H2,1H3"
25459,hexadecane,-22.01,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Mobley et al.,Shivakumar et al.",CH2I2,"InChI=1S/CH2I2/c2-1-3/h1H2"
25541,heptane,-26.23,0.84,http://comp.chem.umn.edu/mnsol/,"Shivakumar et al.,Dodda et al.,Marenich et al.,Mobley et al.",C6H5I,"InChI=1S/C6H5I/c7-6-4-2-1-3-5-6/h1-5H"
25806,hexadecane,-9.2,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Mobley et al.,Boulanger et al.,Gerber,Dodda et al.,Shivakumar et al.",C4H10,"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3"
26135,water,-39.9,1.2,10.1007/s10822-014-9738-y,"Mobley et al.",C14H9NO3,"InChI=1S/C14H9NO3/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,16H,15H2"
26244,cyclohexane,-28.79,0.84,http://comp.chem.umn.edu/mnsol/,"Dodda et al.,Shivakumar et al.,Gerber,Mobley et al.,Marenich et al.",C7H6O2,"InChI=1S/C7H6O2/c8-5-6-2-1-3-7(9)4-6/h1-5,9H"
26246,water,5.77,None,10.1021/ct900587b,"Shivakumar et al.,Boulanger et al.",C2F4,"InChI=1S/C2F4/c3-1(4)2(5)6"
26251,water,5.48,2.51,10.1021/ct050097l,"Dodda et al.,Boulanger et al.,Shivakumar et al.,Mobley et al.",C5H10,"InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3-"
26261,water,-12.22,None,10.1021/ct900587b,"Shivakumar et al.",C6H12O,"InChI=1S/C6H12O/c1-5-3-4-6(2)7-5/h5-6H,3-4H2,1-2H3/t5-,6+"
26262,hexadecane,-23.56,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Dodda et al.,Marenich et al.,Shivakumar et al.",C5H11I,"InChI=1S/C5H11I/c1-2-3-4-5-6/h2-5H2,1H3"
26263,water,-1.92,2.51,10.1021/ct050097l,"Marenich et al.,Mobley et al.,Shivakumar et al.",C3H7I,"InChI=1S/C3H7I/c1-3(2)4/h3H,1-2H3"
26264,hexadecane,-12.05,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Dodda et al.,Mobley et al.,Shivakumar et al.",CH3I,"InChI=1S/CH3I/c1-2/h1H3"
26265,hexane,-18.16,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Boulanger et al.,Marenich et al.,Dodda et al.,Shivakumar et al.",C6H12O,"InChI=1S/C6H12O/c1-5(7)6(2,3)4/h1-4H3"
26266,hexadecane,-23.47,0.84,http://comp.chem.umn.edu/mnsol/,"Shivakumar et al.,Dodda et al.,Marenich et al.,Boulanger et al.,Mobley et al.",C6H14S,"InChI=1S/C6H14S/c1-3-5-7-6-4-2/h3-6H2,1-2H3"
26267,hexadecane,-20.71,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Dodda et al.,Marenich et al.,Shivakumar et al.",C4H9I,"InChI=1S/C4H9I/c1-2-3-4-5/h2-4H2,1H3"
26268,water,-40.31,None,10.1021/ja00236a026,"Mobley et al.,Boulanger et al.,Gerber,Dodda et al.,Shivakumar et al.",C6H5NO3,"InChI=1S/C6H5NO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H"
26269,hexane,-19.41,0.84,http://comp.chem.umn.edu/mnsol/,"Dodda et al.,Boulanger et al.,Shivakumar et al.,Marenich et al.,Mobley et al.",C4H9NO2,"InChI=1S/C4H9NO2/c1-2-3-4-5(6)7/h2-4H2,1H3"
26272,hexadecane,-10.84,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Shivakumar et al.,Dodda et al.,Boulanger et al.,Gerber",C3H6O2,"InChI=1S/C3H6O2/c1-2-5-3-4/h3H,2H2,1H3"
26273,hexadecane,-8.33,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Gerber,Boulanger et al.,Shivakumar et al.",C2H4O2,"InChI=1S/C2H4O2/c1-4-2-3/h2H,1H3"
26274,water,-10.39,None,10.1007/bf00646936,"Boulanger et al.,Gerber,Dodda et al.,Shivakumar et al.,Mobley et al.",C4H8O2,"InChI=1S/C4H8O2/c1-2-3-6-4-5/h4H,2-3H2,1H3"
26332,hexane,-11.76,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Gerber,Shivakumar et al.,Boulanger et al.,Dodda et al.,Marenich et al.",C3H8O,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"
26394,hexane,-11.42,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Gerber,Shivakumar et al.,Dodda et al.,Marenich et al.,Boulanger et al.",C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
27167,water,-24.0,0.6,10.1007/s10822-014-9738-y,"Mobley et al.",C7H16O2,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3/t7-/m0/s1"
27176,water,-59.45,4.6,10.1007/s10822-014-9738-y,"Mobley et al.",C16H13NO3,"InChI=1S/C16H13NO3/c18-9-8-17-13-7-3-6-12-14(13)16(20)11-5-2-1-4-10(11)15(12)19/h1-7,17-18H,8-9H2"
27179,water,-22.0,0.8,10.1007/s10822-014-9738-y,"Mobley et al.",C10H14O2,"InChI=1S/C10H14O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h5-7,11H,3-4H2,1-2H3"
27185,water,-27.7,1.67,10.1136/oem.45.8.561,"Dodda et al.,Mobley et al.,Gerber,Shivakumar et al.,Boulanger et al.,Marenich et al.",C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"
27254,water,-27.39,None,10.1007/bf00646936,"Mobley et al.,Gerber,Marenich et al.,Shivakumar et al.",C3H9NO,"InChI=1S/C3H9NO/c1-5-3-2-4/h2-4H2,1H3"
27717,hexadecane,-10.38,0.84,http://comp.chem.umn.edu/mnsol/,"Dodda et al.,Shivakumar et al.,Gerber,Mobley et al.,Boulanger et al.,Marenich et al.",C3H6O,"InChI=1S/C3H6O/c1-2-3-4/h3H,2H2,1H3"
28292,water,-7.49,2.51,10.1021/ct050097l,"Marenich et al.,Dodda et al.,Boulanger et al.,Mobley et al.",C2H4Cl2,"InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2"
28601,water,5.15,None,10.1021/acs.jctc.8b00172,"Boulanger et al.",C8H18,"InChI=1S/C8H18/c1-7(2,3)8(4,5)6/h1-6H3"
29182,water,-22.77,None,10.1021/jp806724u,"",C6H6Cl6,"InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3-,4-,5+,6+/m1/s1"
29201,water,0.33,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C6H13I,"InChI=1S/C6H13I/c1-2-3-4-5-6-7/h2-6H2,1H3"
29202,water,1.13,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C7H15I,"InChI=1S/C7H15I/c1-2-3-4-5-6-7-8/h2-7H2,1H3"
29203,water,-25.94,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C6H5IO,"InChI=1S/C6H5IO/c7-5-3-1-2-4-6(5)8/h1-4,8H"
29204,water,-78.32,2.68,10.1007/s10822-010-9350-8,"Marenich et al.,Mobley et al.",C4H3IN2O2,"InChI=1S/C4H3IN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)"
29254,water,-28.4,0.4,10.1007/s10822-014-9738-y,"Mobley et al.",C15H15NO2,"InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)"
29352,water,-45.65,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C10H13NO2,"InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)"
29376,hexane,-12.13,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Dodda et al.,Marenich et al.,Boulanger et al.",CH3NO2,"InChI=1S/CH3NO2/c1-2(3)4/h1H3"
29377,hexadecane,-23.6,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Boulanger et al.,Marenich et al.,Dodda et al.",C8H10O,"InChI=1S/C8H10O/c1-2-9-8-6-4-3-5-7-8/h3-7H,2H2,1H3"
29378,hexane,-28.37,0.84,http://comp.chem.umn.edu/mnsol/,"Boulanger et al.,Marenich et al.,Mobley et al.",C6H15O4P,"InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3"
29379,hexane,-30.29,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C9H21O4P,"InChI=1S/C9H21O4P/c1-4-7-11-14(10,12-8-5-2)13-9-6-3/h4-9H2,1-3H3"
30139,water,-18.74,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C2H8N2,"InChI=1S/C2H8N2/c1-4(2)3/h3H2,1-2H3"
30173,water,4.48,2.51,10.1021/ct050097l,"Mobley et al.",C8H4F6,"InChI=1S/C8H4F6/c9-7(10,11)5-3-1-2-4-6(5)8(12,13)14/h1-4H"
30180,water,-16.74,2.51,10.1139/v80-201,"Boulanger et al.,Mobley et al.",C3H5ClO2,"InChI=1S/C3H5ClO2/c1-6-3(5)2-4/h2H2,1H3"
30182,water,-20.38,2.51,10.1139/v98-084,"Mobley et al.",CH3ClO2S,"InChI=1S/CH3ClO2S/c1-5(2,3)4/h1H3"
30183,water,10.71,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C8H18,"InChI=1S/C8H18/c1-6(2)8(5)7(3)4/h6-8H,1-5H3"
30184,water,2.09,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C2HBrF4,"InChI=1S/C2HBrF4/c3-1(4)2(5,6)7/h1H/t1-/m0/s1"
30185,water,-23.89,2.51,10.1139/v91-274,"Mobley et al.",C8H14O4,"InChI=1S/C8H14O4/c1-3-11-7(9)5-6-8(10)12-4-2/h3-6H2,1-2H3"
30187,water,-7.07,None,10.1021/acs.jpcb.7b00272,"Boulanger et al.,Mobley et al.,Dodda et al.",C8H16O2,"InChI=1S/C8H16O2/c1-3-5-6-7-8(9)10-4-2/h3-7H2,1-2H3"
30188,water,-50.0,2.51,10.1139/v92-210,"Mobley et al.",C9H10N2O3,"InChI=1S/C9H10N2O3/c1-10(2)9(12)7-3-5-8(6-4-7)11(13)14/h3-6H,1-2H3"
30189,water,12.26,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C7H16,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3"
30190,water,-13.81,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C8H14O2,"InChI=1S/C8H14O2/c1-10-8(9)7-5-3-2-4-6-7/h7H,2-6H2,1H3"
30192,water,-9.37,None,10.1021/acs.jpcb.7b00272,"Dodda et al.,Boulanger et al.,Mobley et al.",C5H9N,"InChI=1S/C5H9N/c1-2-3-4-5-6/h2-4H2,1H3"
30193,water,-18.41,2.51,10.1021/ct050097l,"Dodda et al.,Boulanger et al.,Mobley et al.",C9H10O2,"InChI=1S/C9H10O2/c1-7(10)8-3-5-9(11-2)6-4-8/h3-6H,1-2H3"
30194,water,8.83,2.51,10.1021/ct050097l,"Boulanger et al.,Dodda et al.,Mobley et al.",C8H16,"InChI=1S/C8H16/c1-7-3-5-8(2)6-4-7/h7-8H,3-6H2,1-2H3/t7-,8-"
30195,water,-14.39,0.42,10.1021/jp806724u,"Mobley et al.",C10H6Cl8,"InChI=1S/C10H6Cl8/c11-2-1-3(12)5-4(2)8(15)6(13)7(14)9(5,16)10(8,17)18/h2-5H,1H2/t2-,3+,4-,5+,8+,9-"
30196,water,-16.23,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C6H14O,"InChI=1S/C6H14O/c1-4-6(7)5(2)3/h5-7H,4H2,1-3H3/t6-/m1/s1"
30197,water,-16.28,None,10.1021/acs.jpcb.7b00272,"Dodda et al.,Boulanger et al.,Mobley et al.",C8H16O2,"InChI=1S/C8H16O2/c1-6(2)5-10-8(9)7(3)4/h6-7H,5H2,1-4H3"
30198,water,-10.04,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.,Boulanger et al.",C6H12O2,"InChI=1S/C6H12O2/c1-6(2,3)5(7)8-4/h1-4H3"
30199,water,10.71,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C7H16,"InChI=1S/C7H16/c1-5-7(3,4)6-2/h5-6H2,1-4H3"
30200,water,-38.95,2.51,10.1021/ct050097l,"Mobley et al.",C6H13NO,"InChI=1S/C6H13NO/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H2,7,8)"
30201,water,12.43,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C8H18,"InChI=1S/C8H18/c1-4-6-7-8(3)5-2/h8H,4-7H2,1-3H3/t8-/m0/s1"
30202,water,9.79,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C6H14,"InChI=1S/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3"
30203,water,-25.65,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C8H10O,"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3"
30204,water,-16.99,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C6H14O,"InChI=1S/C6H14O/c1-3-5-6(7)4-2/h6-7H,3-5H2,1-2H3/t6-/m0/s1"
30205,water,-25.15,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C8H10O,"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3"
30206,hexadecane,-16.32,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Boulanger et al.,Dodda et al.,Marenich et al.",C3H4Cl2F2O,"InChI=1S/C3H4Cl2F2O/c1-8-3(6,7)2(4)5/h2H,1H3"
30207,water,-23.97,2.51,10.1139/v80-201,"Mobley et al.",C6H14O4,"InChI=1S/C6H14O4/c1-7-5-6(8-2,9-3)10-4/h5H2,1-4H3"
30208,water,-36.99,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C6H6N2O2,"InChI=1S/C6H6N2O2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,7H2"
30209,water,-27.2,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.,Boulanger et al.",C8H10O,"InChI=1S/C8H10O/c1-6-3-4-8(9)5-7(6)2/h3-5,9H,1-2H3"
30210,water,-34.31,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.",C10H19O6PS2,"InChI=1S/C10H21O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8,17-18H,5-7H2,1-4H3/t8-/m1/s1"
30211,water,-28.41,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C7H7ClO,"InChI=1S/C7H7ClO/c1-5-4-6(9)2-3-7(5)8/h2-4,9H,1H3"
30212,water,-29.29,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C6H5NO,"InChI=1S/C6H6NO/c8-5-6-1-3-7-4-2-6/h1,3-5H,2H2"
30214,water,-7.61,0.42,10.1021/jp806724u,"Marenich et al.,Mobley et al.",C4H9NO3,"InChI=1S/C4H9NO3/c1-3-4(2)8-5(6)7/h4H,3H2,1-2H3/t4-/m0/s1"
